tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_0530,Cubic3 Node 530,Asia-Pacific,Edge Node,2025-01-15,206.5,139.1,67.4,67.4,Degraded,2024-09-10,2025-08-07,24.0,True,2026-11-15
TWR_0531,Cubic3 Node 531,Latin America,4G,2025-01-15,210.0,135.0,75.0,64.3,Degraded,2024-09-05,2025-06-05,19.9,False,2026-04-22
TWR_0532,Cubic3 Node 532,India & Middle East,5G,2025-01-15,165.7,119.2,46.5,71.9,Active,2024-11-04,2025-04-18,10.7,False,2026-05-08
TWR_0533,Cubic3 Node 533,North America,4G,2025-01-15,167.8,75.7,92.1,45.1,Degraded,2024-12-14,2025-07-24,14.5,False,2025-11-29
TWR_0534,Cubic3 Node 534,India & Middle East,4G,2025-01-15,185.3,131.6,53.7,71.0,Active,2024-09-03,2025-08-13,14.3,False,2026-08-11
TWR_0535,Cubic3 Node 535,North America,5G,2025-01-15,212.5,113.7,98.8,53.5,Degraded,2024-10-20,2025-07-08,8.1,False,2026-04-08
TWR_0536,Cubic3 Node 536,India & Middle East,5G,2025-01-15,209.4,153.9,55.5,73.5,Active,2024-08-22,2025-06-12,24.7,True,2026-12-17
TWR_0537,Cubic3 Node 537,Latin America,Edge Node,2025-01-15,190.9,151.7,39.2,79.5,Degraded,2024-08-13,2025-06-17,13.2,True,2026-03-05
TWR_0538,Cubic3 Node 538,Oceania,5G,2025-01-15,130.2,62.5,67.7,48.0,Degraded,2024-10-24,2025-08-12,20.6,True,2027-01-02
TWR_0539,Cubic3 Node 539,Europe & MENA,5G,2025-01-15,121.8,53.3,68.5,43.8,Active,2024-10-23,2025-06-12,24.5,True,2026-08-30
TWR_0540,Cubic3 Node 540,Asia-Pacific,4G,2025-01-15,206.2,152.8,53.4,74.1,Active,2024-09-30,2025-04-01,21.9,True,2026-03-30
TWR_0541,Cubic3 Node 541,India & Middle East,5G,2025-01-15,200.8,168.1,32.7,83.7,Active,2024-09-21,2025-03-07,18.0,True,2026-12-15
TWR_0542,Cubic3 Node 542,Oceania,Edge Node,2025-01-15,194.2,139.7,54.5,71.9,Active,2024-10-14,2025-03-03,15.4,False,2026-03-05
TWR_0543,Cubic3 Node 543,North America,5G,2025-01-15,210.0,132.9,77.1,63.3,Degraded,2024-10-19,2025-06-12,8.4,False,2025-10-23
TWR_0544,Cubic3 Node 544,North America,Edge Node,2025-01-15,143.0,115.8,27.2,81.0,Degraded,2024-10-29,2025-06-17,21.2,True,2026-05-06
TWR_0545,Cubic3 Node 545,Latin America,5G,2025-01-15,109.8,93.5,16.3,85.2,Degraded,2024-07-25,2025-03-17,8.8,True,2025-11-05
TWR_0546,Cubic3 Node 546,Latin America,Edge Node,2025-01-15,111.8,61.8,50.0,55.3,Degraded,2024-08-28,2025-05-08,13.6,False,2026-06-19
TWR_0547,Cubic3 Node 547,Latin America,5G,2025-01-15,199.4,161.3,38.1,80.9,Active,2024-08-13,2025-03-24,16.4,True,2026-11-08
TWR_0548,Cubic3 Node 548,India & Middle East,4G,2025-01-15,173.3,96.0,77.3,55.4,Degraded,2024-11-19,2025-03-31,9.9,False,2026-04-30
TWR_0549,Cubic3 Node 549,India & Middle East,5G,2025-01-15,107.9,74.4,33.5,69.0,Degraded,2024-12-04,2025-04-21,22.8,True,2026-03-14
TWR_0550,Cubic3 Node 550,Latin America,4G,2025-01-15,140.4,100.7,39.7,71.7,Degraded,2024-11-07,2025-04-27,9.1,False,2026-08-04
TWR_0551,Cubic3 Node 551,Asia-Pacific,Edge Node,2025-01-15,188.7,109.6,79.1,58.1,Degraded,2024-09-06,2025-06-16,22.7,True,2026-08-12
TWR_0552,Cubic3 Node 552,India & Middle East,5G,2025-01-15,182.6,113.9,68.7,62.4,Active,2024-11-25,2025-03-27,23.2,True,2025-12-06
TWR_0553,Cubic3 Node 553,Europe & MENA,4G,2025-01-15,133.3,82.6,50.7,62.0,Degraded,2024-09-17,2025-07-26,9.5,False,2026-01-25
TWR_0554,Cubic3 Node 554,India & Middle East,5G,2025-01-15,84.4,68.3,16.1,80.9,Active,2024-10-09,2025-05-14,11.1,True,2026-07-21
TWR_0555,Cubic3 Node 555,Latin America,5G,2025-01-15,174.8,125.8,49.0,72.0,Active,2024-11-23,2025-06-19,12.8,False,2026-04-24
TWR_0556,Cubic3 Node 556,Europe & MENA,5G,2025-01-15,89.6,59.2,30.4,66.1,Active,2024-10-01,2025-05-27,23.7,True,2025-12-11
TWR_0557,Cubic3 Node 557,India & Middle East,Edge Node,2025-01-15,90.1,65.8,24.3,73.0,Active,2024-08-11,2025-06-26,19.7,False,2025-12-03
TWR_0558,Cubic3 Node 558,Europe & MENA,5G,2025-01-15,95.7,50.9,44.8,53.2,Degraded,2024-09-24,2025-04-04,18.2,False,2026-06-05
TWR_0559,Cubic3 Node 559,India & Middle East,4G,2025-01-15,181.0,76.8,104.2,42.4,Active,2024-11-03,2025-08-05,9.1,False,2026-10-15
TWR_0560,Cubic3 Node 560,Oceania,Edge Node,2025-01-15,111.7,81.5,30.2,73.0,Active,2024-10-30,2025-07-23,25.9,True,2026-07-01
TWR_0561,Cubic3 Node 561,Asia-Pacific,5G,2025-01-15,85.5,69.6,15.9,81.4,Active,2024-08-02,2025-07-15,19.7,True,2025-12-03
TWR_0562,Cubic3 Node 562,Asia-Pacific,4G,2025-01-15,139.7,69.9,69.8,50.0,Degraded,2024-10-15,2025-03-06,11.2,False,2025-12-02
TWR_0563,Cubic3 Node 563,Latin America,5G,2025-01-15,106.9,46.1,60.8,43.1,Active,2024-11-23,2025-06-11,15.1,False,2026-01-27
TWR_0564,Cubic3 Node 564,Asia-Pacific,4G,2025-01-15,136.3,58.9,77.4,43.2,Active,2024-10-26,2025-03-19,8.5,False,2026-03-30
TWR_0565,Cubic3 Node 565,Asia-Pacific,5G,2025-01-15,171.3,143.9,27.4,84.0,Active,2024-09-20,2025-07-23,9.0,True,2026-12-11
TWR_0566,Cubic3 Node 566,Europe & MENA,4G,2025-01-15,214.0,103.3,110.7,48.3,Active,2024-08-05,2025-05-14,10.2,False,2026-06-30
TWR_0567,Cubic3 Node 567,Latin America,Edge Node,2025-01-15,181.4,115.2,66.2,63.5,Degraded,2024-10-03,2025-04-08,16.4,False,2026-11-27
TWR_0568,Cubic3 Node 568,Asia-Pacific,5G,2025-01-15,201.5,132.2,69.3,65.6,Active,2024-11-30,2025-06-06,13.0,False,2026-04-12
TWR_0569,Cubic3 Node 569,Europe & MENA,5G,2025-01-15,131.1,90.6,40.5,69.1,Degraded,2024-08-12,2025-06-17,24.6,True,2025-11-28
TWR_0570,Cubic3 Node 570,Asia-Pacific,4G,2025-01-15,219.0,110.5,108.5,50.5,Degraded,2024-07-29,2025-06-10,19.4,False,2026-06-05
TWR_0571,Cubic3 Node 571,Latin America,Edge Node,2025-01-15,206.1,174.9,31.2,84.9,Active,2024-11-14,2025-07-03,12.5,True,2026-05-16
TWR_0572,Cubic3 Node 572,Europe & MENA,5G,2025-01-15,84.1,51.9,32.2,61.7,Active,2024-08-20,2025-06-17,22.2,True,2025-12-16
TWR_0573,Cubic3 Node 573,India & Middle East,4G,2025-01-15,115.1,54.4,60.7,47.3,Active,2024-09-28,2025-07-01,24.0,True,2026-10-18
TWR_0574,Cubic3 Node 574,North America,5G,2025-01-15,145.1,78.1,67.0,53.8,Degraded,2024-11-09,2025-06-18,10.5,False,2026-12-23
TWR_0575,Cubic3 Node 575,Asia-Pacific,5G,2025-01-15,133.0,76.2,56.8,57.3,Degraded,2024-11-19,2025-06-08,13.8,False,2026-04-14
TWR_0576,Cubic3 Node 576,Latin America,5G,2025-01-15,83.5,44.9,38.6,53.8,Active,2024-12-02,2025-06-25,11.9,False,2026-08-06
TWR_0577,Cubic3 Node 577,Oceania,Edge Node,2025-01-15,215.0,118.4,96.6,55.1,Active,2024-11-06,2025-03-19,22.5,True,2026-07-06
TWR_0578,Cubic3 Node 578,Oceania,Edge Node,2025-01-15,89.4,77.3,12.1,86.5,Degraded,2024-08-29,2025-04-12,25.7,True,2026-12-24
TWR_0579,Cubic3 Node 579,Oceania,5G,2025-01-15,185.6,101.5,84.1,54.7,Active,2024-07-23,2025-07-16,24.2,True,2026-08-11
TWR_0580,Cubic3 Node 580,North America,4G,2025-01-15,150.3,80.6,69.7,53.6,Active,2024-10-04,2025-03-06,21.0,True,2026-05-19
TWR_0581,Cubic3 Node 581,Latin America,Edge Node,2025-01-15,85.6,62.2,23.4,72.7,Active,2024-09-05,2025-03-09,11.3,False,2025-12-23
TWR_0582,Cubic3 Node 582,India & Middle East,5G,2025-01-15,152.7,100.3,52.4,65.7,Degraded,2024-08-01,2025-04-29,25.1,True,2025-10-06
TWR_0583,Cubic3 Node 583,Europe & MENA,4G,2025-01-15,122.9,55.7,67.2,45.3,Degraded,2024-09-15,2025-07-04,22.2,True,2026-08-25
TWR_0584,Cubic3 Node 584,Oceania,4G,2025-01-15,190.1,142.8,47.3,75.1,Active,2024-11-21,2025-07-08,12.8,False,2026-11-17
TWR_0585,Cubic3 Node 585,Latin America,4G,2025-01-15,210.0,127.0,83.0,60.5,Degraded,2024-12-12,2025-07-07,9.3,False,2026-10-02
TWR_0586,Cubic3 Node 586,Asia-Pacific,5G,2025-01-15,219.2,130.8,88.4,59.7,Active,2024-09-04,2025-07-21,25.1,True,2026-09-03
TWR_0587,Cubic3 Node 587,Latin America,5G,2025-01-15,132.2,80.7,51.5,61.0,Degraded,2024-08-21,2025-07-15,17.8,False,2026-11-26
TWR_0588,Cubic3 Node 588,Asia-Pacific,5G,2025-01-15,213.5,179.9,33.6,84.3,Degraded,2024-09-19,2025-03-06,25.0,True,2026-03-25
TWR_0589,Cubic3 Node 589,India & Middle East,5G,2025-01-15,85.9,49.2,36.7,57.3,Active,2024-09-26,2025-03-25,24.0,True,2025-12-22
TWR_0590,Cubic3 Node 590,Asia-Pacific,Edge Node,2025-01-15,218.2,181.3,36.9,83.1,Active,2024-11-05,2025-03-26,18.0,True,2027-01-02
TWR_0591,Cubic3 Node 591,Asia-Pacific,5G,2025-01-15,179.0,106.1,72.9,59.3,Active,2024-09-26,2025-05-10,20.4,True,2026-09-08
TWR_0592,Cubic3 Node 592,Europe & MENA,5G,2025-01-15,130.2,95.9,34.3,73.7,Active,2024-12-09,2025-06-14,9.1,False,2026-09-18
TWR_0593,Cubic3 Node 593,North America,4G,2025-01-15,165.3,76.7,88.6,46.4,Active,2024-12-05,2025-03-12,10.4,False,2025-12-05
TWR_0594,Cubic3 Node 594,Asia-Pacific,4G,2025-01-15,161.9,100.6,61.3,62.1,Active,2024-10-23,2025-07-12,16.2,False,2025-09-21
TWR_0595,Cubic3 Node 595,Latin America,5G,2025-01-15,93.2,49.5,43.7,53.1,Degraded,2024-12-04,2025-07-11,22.2,True,2025-12-09
TWR_0596,Cubic3 Node 596,North America,Edge Node,2025-01-15,211.4,144.4,67.0,68.3,Degraded,2024-09-07,2025-07-02,23.1,True,2025-10-01
TWR_0597,Cubic3 Node 597,Asia-Pacific,5G,2025-01-15,203.7,158.3,45.4,77.7,Active,2024-09-20,2025-07-07,10.1,False,2026-03-17
TWR_0598,Cubic3 Node 598,Asia-Pacific,4G,2025-01-15,90.0,60.1,29.9,66.8,Active,2024-08-05,2025-05-30,9.0,False,2026-09-03
TWR_0599,Cubic3 Node 599,Europe & MENA,Edge Node,2025-01-15,141.6,70.4,71.2,49.7,Active,2024-11-13,2025-07-18,19.9,False,2026-10-21
TWR_0600,Cubic3 Node 600,Asia-Pacific,5G,2025-01-15,207.1,168.9,38.2,81.6,Active,2024-11-17,2025-03-29,24.7,True,2026-09-03
TWR_0601,Cubic3 Node 601,Asia-Pacific,5G,2025-01-15,135.7,77.0,58.7,56.7,Degraded,2024-11-13,2025-04-01,25.1,True,2026-10-07
TWR_0602,Cubic3 Node 602,Europe & MENA,Edge Node,2025-01-15,154.7,122.6,32.1,79.3,Degraded,2024-08-30,2025-03-27,15.0,True,2025-10-31
TWR_0603,Cubic3 Node 603,Europe & MENA,4G,2025-01-15,192.8,93.1,99.7,48.3,Degraded,2024-11-03,2025-04-10,22.4,True,2026-05-03
TWR_0604,Cubic3 Node 604,Asia-Pacific,4G,2025-01-15,84.6,48.0,36.6,56.7,Degraded,2024-07-30,2025-04-23,19.0,False,2026-01-29
TWR_0605,Cubic3 Node 605,India & Middle East,4G,2025-01-15,183.1,145.6,37.5,79.5,Active,2024-10-01,2025-05-04,24.2,True,2026-01-22
TWR_0606,Cubic3 Node 606,Europe & MENA,4G,2025-01-15,124.1,105.6,18.5,85.1,Active,2024-09-04,2025-06-01,19.9,True,2026-01-29
TWR_0607,Cubic3 Node 607,North America,4G,2025-01-15,210.3,145.6,64.7,69.2,Active,2024-08-17,2025-04-12,11.9,False,2026-12-24
TWR_0608,Cubic3 Node 608,India & Middle East,5G,2025-01-15,159.5,113.2,46.3,71.0,Active,2024-10-04,2025-04-07,24.4,True,2025-09-23
TWR_0609,Cubic3 Node 609,Oceania,5G,2025-01-15,84.7,43.1,41.6,50.9,Active,2024-09-02,2025-03-24,24.2,True,2026-10-07
TWR_0610,Cubic3 Node 610,Europe & MENA,4G,2025-01-15,201.9,108.2,93.7,53.6,Active,2024-10-27,2025-08-01,18.8,False,2026-06-13
TWR_0611,Cubic3 Node 611,Asia-Pacific,4G,2025-01-15,148.9,101.5,47.4,68.2,Active,2024-07-30,2025-05-30,12.2,False,2026-09-03
TWR_0612,Cubic3 Node 612,India & Middle East,5G,2025-01-15,159.3,134.7,24.6,84.6,Active,2024-10-26,2025-07-02,21.4,True,2025-11-22
TWR_0613,Cubic3 Node 613,Latin America,5G,2025-01-15,153.7,64.6,89.1,42.0,Active,2024-11-27,2025-07-09,12.9,False,2026-01-14
TWR_0614,Cubic3 Node 614,Latin America,5G,2025-01-15,184.1,141.6,42.5,76.9,Active,2024-07-24,2025-06-18,12.4,False,2025-10-19
TWR_0615,Cubic3 Node 615,Asia-Pacific,4G,2025-01-15,88.9,54.7,34.2,61.5,Degraded,2024-09-17,2025-06-19,23.1,True,2026-08-01
TWR_0616,Cubic3 Node 616,Latin America,5G,2025-01-15,127.1,103.5,23.6,81.4,Active,2024-08-19,2025-06-24,17.8,True,2026-03-15
TWR_0617,Cubic3 Node 617,North America,5G,2025-01-15,134.8,67.1,67.7,49.8,Active,2024-10-08,2025-06-25,13.1,False,2026-08-08
TWR_0618,Cubic3 Node 618,North America,5G,2025-01-15,163.2,131.6,31.6,80.6,Degraded,2024-08-23,2025-03-05,17.1,True,2026-02-12
TWR_0619,Cubic3 Node 619,Oceania,Edge Node,2025-01-15,212.7,135.6,77.1,63.8,Active,2024-11-27,2025-03-09,21.9,True,2026-05-09
TWR_0620,Cubic3 Node 620,Asia-Pacific,Edge Node,2025-01-15,219.0,149.9,69.1,68.4,Active,2024-12-14,2025-07-21,12.1,False,2026-06-13
TWR_0621,Cubic3 Node 621,Latin America,Edge Node,2025-01-15,138.2,101.7,36.5,73.6,Active,2024-08-25,2025-06-04,18.5,False,2026-03-29
TWR_0622,Cubic3 Node 622,Asia-Pacific,4G,2025-01-15,182.5,156.3,26.2,85.6,Degraded,2024-11-25,2025-07-21,20.0,True,2026-07-24
TWR_0623,Cubic3 Node 623,Asia-Pacific,5G,2025-01-15,191.0,145.7,45.3,76.3,Active,2024-12-02,2025-07-05,10.7,False,2026-03-14
TWR_0624,Cubic3 Node 624,Oceania,Edge Node,2025-01-15,138.1,108.5,29.6,78.6,Active,2024-08-08,2025-06-24,11.1,True,2026-03-24
TWR_0625,Cubic3 Node 625,Latin America,5G,2025-01-15,164.7,88.1,76.6,53.5,Degraded,2024-08-07,2025-06-14,13.4,False,2025-11-23
TWR_0626,Cubic3 Node 626,Europe & MENA,4G,2025-01-15,175.3,153.4,21.9,87.5,Active,2024-11-11,2025-07-12,22.1,True,2026-12-15
TWR_0627,Cubic3 Node 627,Asia-Pacific,5G,2025-01-15,125.7,80.3,45.4,63.9,Active,2024-11-14,2025-03-05,12.4,False,2025-12-14
TWR_0628,Cubic3 Node 628,Asia-Pacific,5G,2025-01-15,160.5,105.4,55.1,65.7,Active,2024-11-22,2025-06-02,20.7,True,2026-03-30
TWR_0629,Cubic3 Node 629,North America,Edge Node,2025-01-15,139.0,59.0,80.0,42.4,Active,2024-10-10,2025-04-10,24.6,True,2026-09-17
TWR_0630,Cubic3 Node 630,Asia-Pacific,5G,2025-01-15,193.2,95.9,97.3,49.6,Active,2024-08-14,2025-07-02,18.2,False,2025-09-23
TWR_0631,Cubic3 Node 631,Asia-Pacific,Edge Node,2025-01-15,82.6,51.7,30.9,62.6,Active,2024-08-30,2025-05-06,12.6,False,2026-08-06
TWR_0632,Cubic3 Node 632,India & Middle East,4G,2025-01-15,112.9,77.2,35.7,68.4,Active,2024-10-31,2025-07-10,9.0,False,2026-12-16
TWR_0633,Cubic3 Node 633,Asia-Pacific,5G,2025-01-15,209.5,92.1,117.4,44.0,Degraded,2024-11-17,2025-04-25,13.0,False,2026-03-11
TWR_0634,Cubic3 Node 634,Oceania,Edge Node,2025-01-15,105.4,56.6,48.8,53.7,Degraded,2024-10-08,2025-08-05,13.1,False,2026-07-13
TWR_0635,Cubic3 Node 635,Asia-Pacific,5G,2025-01-15,133.8,111.0,22.8,83.0,Active,2024-09-08,2025-07-24,25.4,True,2026-09-17
TWR_0636,Cubic3 Node 636,North America,5G,2025-01-15,117.8,67.6,50.2,57.4,Active,2024-10-05,2025-04-22,13.8,False,2026-06-29
TWR_0637,Cubic3 Node 637,Asia-Pacific,5G,2025-01-15,109.0,67.9,41.1,62.3,Active,2024-07-24,2025-04-30,25.7,True,2025-10-25
TWR_0638,Cubic3 Node 638,Asia-Pacific,5G,2025-01-15,181.9,129.2,52.7,71.0,Active,2024-12-14,2025-06-08,13.2,False,2025-11-17
TWR_0639,Cubic3 Node 639,India & Middle East,Edge Node,2025-01-15,124.0,57.5,66.5,46.4,Active,2024-08-20,2025-06-20,22.4,True,2026-01-10
TWR_0640,Cubic3 Node 640,Oceania,4G,2025-01-15,144.9,92.9,52.0,64.1,Active,2024-08-19,2025-04-04,25.3,True,2026-11-07
TWR_0641,Cubic3 Node 641,Oceania,4G,2025-01-15,153.2,93.3,59.9,60.9,Degraded,2024-10-26,2025-06-02,22.5,True,2026-08-15
TWR_0642,Cubic3 Node 642,Asia-Pacific,5G,2025-01-15,191.4,122.2,69.2,63.8,Active,2024-07-19,2025-05-26,9.3,False,2025-10-16
TWR_0643,Cubic3 Node 643,Latin America,Edge Node,2025-01-15,91.2,44.7,46.5,49.0,Degraded,2024-10-14,2025-03-23,21.0,True,2025-12-17
TWR_0644,Cubic3 Node 644,North America,Edge Node,2025-01-15,212.5,89.6,122.9,42.2,Active,2024-10-25,2025-08-12,16.6,False,2025-12-13
TWR_0645,Cubic3 Node 645,Oceania,4G,2025-01-15,186.7,146.6,40.1,78.5,Degraded,2024-08-06,2025-04-20,8.4,True,2026-04-26
TWR_0646,Cubic3 Node 646,Europe & MENA,Edge Node,2025-01-15,199.4,84.3,115.1,42.3,Degraded,2024-08-08,2025-06-06,17.7,False,2026-07-05
TWR_0647,Cubic3 Node 647,Oceania,4G,2025-01-15,150.7,88.0,62.7,58.4,Active,2024-10-18,2025-05-27,20.5,True,2026-06-01
TWR_0648,Cubic3 Node 648,India & Middle East,5G,2025-01-15,135.9,62.4,73.5,45.9,Degraded,2024-10-16,2025-04-14,21.4,True,2026-11-08
TWR_0649,Cubic3 Node 649,Latin America,5G,2025-01-15,134.9,111.5,23.4,82.7,Active,2024-08-01,2025-03-30,23.2,True,2025-11-28
TWR_0650,Cubic3 Node 650,North America,5G,2025-01-15,89.0,48.9,40.1,54.9,Active,2024-09-30,2025-04-23,13.3,False,2025-11-23
TWR_0651,Cubic3 Node 651,Oceania,5G,2025-01-15,207.7,124.1,83.6,59.7,Active,2024-11-21,2025-04-01,22.4,True,2026-09-20
TWR_0652,Cubic3 Node 652,Asia-Pacific,Edge Node,2025-01-15,193.9,119.5,74.4,61.6,Active,2024-08-12,2025-04-21,18.3,False,2025-10-30
TWR_0653,Cubic3 Node 653,Oceania,5G,2025-01-15,211.0,101.1,109.9,47.9,Active,2024-12-05,2025-03-14,9.0,False,2026-06-27
TWR_0654,Cubic3 Node 654,Europe & MENA,Edge Node,2025-01-15,142.5,94.1,48.4,66.0,Active,2024-08-24,2025-04-17,8.9,False,2026-12-23
TWR_0655,Cubic3 Node 655,Oceania,5G,2025-01-15,147.6,121.9,25.7,82.6,Active,2024-08-09,2025-04-06,21.4,True,2026-05-03
TWR_0656,Cubic3 Node 656,Asia-Pacific,4G,2025-01-15,120.2,75.3,44.9,62.6,Active,2024-12-07,2025-04-04,22.0,True,2026-05-03
TWR_0657,Cubic3 Node 657,Latin America,4G,2025-01-15,110.5,65.7,44.8,59.5,Degraded,2024-07-27,2025-04-10,23.8,True,2026-02-20
TWR_0658,Cubic3 Node 658,Latin America,5G,2025-01-15,139.5,73.2,66.3,52.5,Active,2024-09-22,2025-06-15,10.7,False,2025-09-24
TWR_0659,Cubic3 Node 659,North America,Edge Node,2025-01-15,201.9,145.3,56.6,72.0,Degraded,2024-09-02,2025-04-29,14.0,False,2026-11-30
TWR_0660,Cubic3 Node 660,India & Middle East,Edge Node,2025-01-15,87.1,61.1,26.0,70.1,Degraded,2024-11-07,2025-07-06,21.6,True,2026-09-16
TWR_0661,Cubic3 Node 661,Europe & MENA,5G,2025-01-15,92.6,68.6,24.0,74.1,Active,2024-10-09,2025-06-12,12.9,False,2025-09-17
TWR_0662,Cubic3 Node 662,Oceania,5G,2025-01-15,120.0,89.0,31.0,74.2,Active,2024-10-22,2025-07-14,21.3,True,2026-06-10
TWR_0663,Cubic3 Node 663,Europe & MENA,4G,2025-01-15,151.8,68.4,83.4,45.1,Degraded,2024-07-21,2025-08-02,20.0,False,2026-07-24
TWR_0664,Cubic3 Node 664,Oceania,5G,2025-01-15,194.1,87.7,106.4,45.2,Active,2024-11-22,2025-06-24,25.2,True,2026-01-25
TWR_0665,Cubic3 Node 665,Europe & MENA,Edge Node,2025-01-15,105.7,45.4,60.3,43.0,Active,2024-12-10,2025-04-18,20.2,True,2025-10-01
TWR_0666,Cubic3 Node 666,India & Middle East,Edge Node,2025-01-15,95.7,61.5,34.2,64.3,Active,2024-07-19,2025-04-28,24.0,True,2026-06-04
TWR_0667,Cubic3 Node 667,Latin America,4G,2025-01-15,171.1,110.5,60.6,64.6,Active,2024-10-15,2025-07-15,14.8,False,2026-06-21
TWR_0668,Cubic3 Node 668,Oceania,5G,2025-01-15,159.4,114.9,44.5,72.1,Active,2024-08-12,2025-05-05,12.7,False,2026-08-20
TWR_0669,Cubic3 Node 669,Oceania,5G,2025-01-15,189.6,155.9,33.7,82.2,Active,2024-07-23,2025-07-31,9.5,True,2026-12-03
TWR_0670,Cubic3 Node 670,India & Middle East,5G,2025-01-15,135.6,119.3,16.3,88.0,Active,2024-08-24,2025-05-09,22.6,True,2026-11-15
TWR_0671,Cubic3 Node 671,Latin America,4G,2025-01-15,111.1,48.3,62.8,43.5,Active,2024-08-10,2025-04-14,22.1,True,2026-08-05
TWR_0672,Cubic3 Node 672,India & Middle East,4G,2025-01-15,205.1,99.3,105.8,48.4,Active,2024-07-27,2025-06-29,18.6,False,2025-12-08
TWR_0673,Cubic3 Node 673,Latin America,5G,2025-01-15,158.5,89.7,68.8,56.6,Active,2024-09-13,2025-05-12,10.5,False,2025-09-29
TWR_0674,Cubic3 Node 674,India & Middle East,5G,2025-01-15,155.2,114.2,41.0,73.6,Active,2024-11-24,2025-03-31,22.9,True,2026-11-25
TWR_0675,Cubic3 Node 675,Oceania,5G,2025-01-15,175.9,97.2,78.7,55.3,Active,2024-12-06,2025-03-07,14.8,False,2025-10-28
TWR_0676,Cubic3 Node 676,North America,5G,2025-01-15,143.7,65.9,77.8,45.9,Active,2024-12-12,2025-07-06,20.0,False,2026-02-04
TWR_0677,Cubic3 Node 677,North America,5G,2025-01-15,191.6,160.6,31.0,83.8,Degraded,2024-08-19,2025-08-05,25.0,True,2026-05-24
TWR_0678,Cubic3 Node 678,Asia-Pacific,5G,2025-01-15,126.6,76.0,50.6,60.0,Active,2024-09-19,2025-03-23,12.6,False,2025-12-29
TWR_0679,Cubic3 Node 679,Latin America,5G,2025-01-15,84.2,72.7,11.5,86.3,Active,2024-10-31,2025-05-06,9.3,True,2025-12-16
TWR_0680,Cubic3 Node 680,India & Middle East,5G,2025-01-15,209.7,89.1,120.6,42.5,Degraded,2024-08-11,2025-07-04,21.0,True,2026-04-17
TWR_0681,Cubic3 Node 681,Latin America,5G,2025-01-15,83.7,38.0,45.7,45.4,Active,2024-09-17,2025-08-04,9.7,False,2025-09-14
TWR_0682,Cubic3 Node 682,Latin America,Edge Node,2025-01-15,137.2,58.0,79.2,42.3,Active,2024-09-21,2025-07-23,13.9,False,2026-07-05
TWR_0683,Cubic3 Node 683,North America,5G,2025-01-15,158.7,131.9,26.8,83.1,Degraded,2024-11-01,2025-07-03,26.0,True,2026-03-10
TWR_0684,Cubic3 Node 684,Latin America,Edge Node,2025-01-15,209.5,96.8,112.7,46.2,Degraded,2024-11-02,2025-07-20,15.0,False,2026-06-30
TWR_0685,Cubic3 Node 685,North America,4G,2025-01-15,181.2,124.6,56.6,68.8,Active,2024-11-08,2025-05-21,25.0,True,2026-06-23
TWR_0686,Cubic3 Node 686,Europe & MENA,4G,2025-01-15,142.9,119.3,23.6,83.5,Degraded,2024-10-05,2025-04-20,8.8,True,2025-12-04
TWR_0687,Cubic3 Node 687,Oceania,4G,2025-01-15,166.4,133.4,33.0,80.2,Active,2024-11-16,2025-05-12,8.4,True,2026-04-10
TWR_0688,Cubic3 Node 688,Asia-Pacific,4G,2025-01-15,133.7,99.5,34.2,74.4,Active,2024-09-29,2025-07-07,10.2,False,2026-12-05
TWR_0689,Cubic3 Node 689,Europe & MENA,Edge Node,2025-01-15,218.1,120.6,97.5,55.3,Degraded,2024-12-05,2025-07-31,8.1,False,2026-07-30
TWR_0690,Cubic3 Node 690,Asia-Pacific,5G,2025-01-15,140.1,71.8,68.3,51.2,Active,2024-10-05,2025-05-17,23.3,True,2026-11-24
TWR_0691,Cubic3 Node 691,Asia-Pacific,Edge Node,2025-01-15,147.6,129.3,18.3,87.6,Active,2024-10-30,2025-07-24,14.9,True,2026-12-29
TWR_0692,Cubic3 Node 692,Europe & MENA,Edge Node,2025-01-15,80.6,54.6,26.0,67.7,Degraded,2024-11-06,2025-08-02,13.4,False,2026-03-30
TWR_0693,Cubic3 Node 693,Europe & MENA,4G,2025-01-15,107.1,83.9,23.2,78.3,Active,2024-08-09,2025-05-28,21.6,True,2025-11-11
TWR_0694,Cubic3 Node 694,India & Middle East,Edge Node,2025-01-15,151.2,84.5,66.7,55.9,Active,2024-10-24,2025-05-08,18.6,False,2025-12-07
TWR_0695,Cubic3 Node 695,Latin America,5G,2025-01-15,98.6,60.7,37.9,61.6,Degraded,2024-12-09,2025-05-28,11.7,False,2026-04-24
TWR_0696,Cubic3 Node 696,India & Middle East,Edge Node,2025-01-15,109.6,61.3,48.3,55.9,Active,2024-12-02,2025-08-03,8.7,False,2025-09-24
TWR_0697,Cubic3 Node 697,Asia-Pacific,4G,2025-01-15,174.4,147.1,27.3,84.3,Active,2024-07-23,2025-07-21,9.4,True,2026-08-18
TWR_0698,Cubic3 Node 698,Oceania,5G,2025-01-15,187.7,142.6,45.1,76.0,Active,2024-08-02,2025-05-27,17.5,False,2026-07-02
